msa,Covid_payment_mean,ownership_FEDERAL_mean,ownership_HOSPITAL DISTRICT OR AUTHORITY_mean,ownership_LOCAL_mean,ownership_OTHER (SPECIFY)_mean,ownership_PHYSICIAN OWNERSHIP_mean,ownership_PRIVATE (FOR PROFIT)_mean,ownership_PRIVATE (NOT FOR PROFIT)_mean,ownership_STATE_mean,ownership_TRIBAL_mean,urban_rural_URBAN_mean,teaching_YES_mean,beds_grp_100-199_mean,beds_grp_200-299_mean,beds_grp_300-399_mean,beds_grp_400-499_mean,beds_grp_500+_mean,Covid_payment_count,ownership_FEDERAL_count,ownership_HOSPITAL DISTRICT OR AUTHORITY_count,ownership_LOCAL_count,ownership_OTHER (SPECIFY)_count,ownership_PHYSICIAN OWNERSHIP_count,ownership_PRIVATE (FOR PROFIT)_count,ownership_PRIVATE (NOT FOR PROFIT)_count,ownership_STATE_count,ownership_TRIBAL_count,urban_rural_URBAN_count,teaching_YES_count,beds_grp_100-199_count,beds_grp_200-299_count,beds_grp_300-399_count,beds_grp_400-499_count,beds_grp_500+_count,Covid_payment_exists,ownership_FEDERAL_exists,ownership_HOSPITAL DISTRICT OR AUTHORITY_exists,ownership_LOCAL_exists,ownership_OTHER (SPECIFY)_exists,ownership_PHYSICIAN OWNERSHIP_exists,ownership_PRIVATE (FOR PROFIT)_exists,ownership_PRIVATE (NOT FOR PROFIT)_exists,ownership_STATE_exists,ownership_TRIBAL_exists,urban_rural_URBAN_exists,teaching_YES_exists,beds_grp_100-199_exists,beds_grp_200-299_exists,beds_grp_300-399_exists,beds_grp_400-499_exists,beds_grp_500+_exists,Covid_payment_median,ownership_FEDERAL_median,ownership_HOSPITAL DISTRICT OR AUTHORITY_median,ownership_LOCAL_median,ownership_OTHER (SPECIFY)_median,ownership_PHYSICIAN OWNERSHIP_median,ownership_PRIVATE (FOR PROFIT)_median,ownership_PRIVATE (NOT FOR PROFIT)_median,ownership_STATE_median,ownership_TRIBAL_median,urban_rural_URBAN_median,teaching_YES_median,beds_grp_100-199_median,beds_grp_200-299_median,beds_grp_300-399_median,beds_grp_400-499_median,beds_grp_500+_median,Covid_payment_mode,ownership_FEDERAL_mode,ownership_HOSPITAL DISTRICT OR AUTHORITY_mode,ownership_LOCAL_mode,ownership_OTHER (SPECIFY)_mode,ownership_PHYSICIAN OWNERSHIP_mode,ownership_PRIVATE (FOR PROFIT)_mode,ownership_PRIVATE (NOT FOR PROFIT)_mode,ownership_STATE_mode,ownership_TRIBAL_mode,urban_rural_URBAN_mode,teaching_YES_mode,beds_grp_100-199_mode,beds_grp_200-299_mode,beds_grp_300-399_mode,beds_grp_400-499_mode,beds_grp_500+_mode
28140,110000.0,0.0,0.03636363636363636,0.09090909090909091,0.18181818181818182,0.01818181818181818,0.32727272727272727,0.2545454545454545,0.0,0.0,1.0,0.32727272727272727,0.14545454545454545,0.07272727272727272,0.16363636363636364,0.07272727272727272,0.07272727272727272,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,5100000.0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28420,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
28660,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,1.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28700,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,1.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28740,725000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.0,0.5,0.25,0.25,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2900000.0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
28940,0.0,0.0,0.05,0.05,0.1,0.0,0.25,0.35,0.05,0.0,1.0,0.05,0.1,0.0,0.1,0.1,0.15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0.0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
29100,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,1.0,0.2,0.0,0.0,0.4,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29180,46000.0,0.0,0.24,0.0,0.04,0.08,0.36,0.24,0.0,0.0,1.0,0.12,0.2,0.04,0.04,0.04,0.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1150000.0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
29340,377272.7272727273,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,1.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4150000.0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29404,3119772.7816666663,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0,1.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.0,0.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,27787273.38,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29420,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29460,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29540,3550000.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21450000.0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29620,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.25,0.125,0.0,0.125,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0.0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
29700,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29740,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29820,771428.5714285715,0.0,0.0,0.0,0.07142857142857142,0.0,0.6785714285714286,0.25,0.0,0.0,1.0,0.39285714285714285,0.25,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,9900000.0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29940,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
30020,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30140,2400000.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4800000.0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2400000.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0
30300,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2600000.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
30340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
30460,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,1.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0.0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30620,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30700,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,1.0,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0.0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30780,0.0,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.4782608695652174,0.30434782608695654,0.043478260869565216,0.0,1.0,0.17391304347826086,0.2608695652173913,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30860,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30980,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.3333333333333333,0.4166666666666667,0.0,0.0,1.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0.0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31020,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31084,1915025.4111764706,0.0,0.004901960784313725,0.024509803921568627,0.14705882352941177,0.00980392156862745,0.5833333333333334,0.16666666666666666,0.00980392156862745,0.0,1.0,0.16666666666666666,0.28921568627450983,0.14215686274509803,0.11274509803921569,0.04411764705882353,0.058823529411764705,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,55018642.29,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31140,36956.52173913043,0.0,0.0,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.21739130434782608,0.34782608695652173,0.0,0.0,1.0,0.2608695652173913,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.17391304347826086,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,850000.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31180,0.0,0.0,0.1875,0.0,0.25,0.0625,0.25,0.125,0.0,0.0,1.0,0.25,0.125,0.0,0.0625,0.0625,0.0625,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0.0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31340,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,1.0,0.2,0.2,0.2,0.0,0.0,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31420,627777.7777777778,0.0,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,1.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5650000.0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31460,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
31540,1525000.0,0.0,0.1,0.0,0.0,0.0,0.1,0.7,0.0,0.0,1.0,0.4,0.1,0.1,0.0,0.2,0.1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15250000.0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31700,1620000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,1.0,0.2,0.2,0.4,0.2,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8100000.0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31740,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31860,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0
31900,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
